date,category,category_enc,month,week_of_year,is_festival,is_weekend,base_price,cost_price,comp_price,price_ratio,margin_pct,sales_last_week,sales_last_month,daily_demand,season_factor,festival_factor,stock,stock_weeks,lead_time,expiry_days,days_to_sell,fraction_at_risk,will_sell_before_expiry,actual_demand_7d,actual_demand_post_disc,demand_cv,elasticity,discount_tier,discount_pct,order_decision,health_score
2021-06-15,Grocery,1,6,24,0,0,377.81,223.49,397.21,0.951,40.8,144.3,644.7,23.6,1.0,1.0,514,3.32,2,33,21.8,0.0,1,165.2,177.1,0.14,-1.2,1,6,0,78
2021-10-28,Fashion,0,10,43,1,0,1458.62,810.61,1373.64,1.062,44.4,81.9,358.4,12.91,1.6,1.45,315,4.5,8,221,24.4,0.0,1,90.4,106.7,0.28,-2.0,1,9,0,77
2023-03-09,Fashion,0,3,10,0,0,2433.92,1310.35,2358.64,1.032,46.2,24.1,129.7,4.07,1.0,1.0,101,4.02,10,699,24.8,0.0,1,28.5,33.1,0.28,-2.0,1,8,0,80
2023-03-25,Electronics,2,3,12,1,1,4172.93,2367.95,3873.81,1.077,43.3,8.7,29.3,1.03,1.0,1.35,30,2.45,15,674,29.2,0.0,1,7.2,7.2,0.32,-1.8,0,0,0,71
2021-01-05,Electronics,2,1,1,0,0,24213.78,14485.42,26419.2,0.917,40.2,12.0,40.9,1.59,0.6,1.0,50,3.01,21,710,31.5,0.0,1,11.1,14.1,0.32,-1.8,1,15,0,77
2021-07-16,Grocery,1,7,28,0,0,272.06,150.53,301.36,0.903,44.7,113.8,430.1,15.81,1.0,1.0,393,4.3,2,45,24.9,0.0,1,110.7,125.3,0.14,-1.2,1,11,0,81
2023-01-04,Electronics,2,1,1,0,0,38149.85,22521.21,33245.14,1.148,41.0,4.7,17.5,0.63,0.6,1.0,13,2.65,18,715,20.7,0.0,1,4.4,4.4,0.32,-1.8,0,0,0,72
2021-07-28,Grocery,1,7,30,0,0,361.46,207.76,401.52,0.9,42.5,37.0,139.3,4.91,1.0,1.0,41,1.49,1,30,8.3,0.0,1,34.4,34.4,0.14,-1.2,0,0,0,72
2023-04-15,FMCG,3,4,15,0,1,768.71,482.73,749.3,1.026,37.2,121.8,452.6,16.4,0.95,1.0,155,1.45,3,145,9.5,0.0,1,114.8,114.8,0.12,-1.5,0,0,0,72
2021-11-10,Fashion,0,11,45,0,0,402.67,238.77,368.41,1.093,40.7,26.4,79.9,3.09,1.8,0.75,140,5.59,5,565,45.4,0.0,1,21.6,24.2,0.28,-2.0,1,6,0,76
2021-02-26,Electronics,2,2,8,0,0,21175.88,11926.65,23892.82,0.886,43.7,46.4,199.5,7.01,1.0,1.0,47,1.19,12,416,6.7,0.0,1,49.1,49.1,0.32,-1.8,0,0,3,72
2022-05-02,Electronics,2,5,18,0,0,24930.23,13906.16,22341.11,1.116,44.2,7.6,29.7,1.14,1.0,1.0,48,5.96,10,728,42.0,0.0,1,8.0,9.4,0.32,-1.8,1,10,0,79
2021-02-20,Fashion,0,2,7,0,1,4608.34,2114.67,4474.33,1.03,54.1,10.4,39.9,1.53,1.0,1.0,34,1.33,14,570,22.2,0.0,1,10.7,10.7,0.28,-2.0,0,0,0,72
2022-04-29,Electronics,2,4,17,0,0,19182.01,10794.19,17532.57,1.094,43.7,10.6,57.2,1.84,1.0,1.0,20,1.56,19,658,10.9,0.0,1,12.9,12.9,0.32,-1.8,0,0,3,69
2022-06-17,Fashion,0,6,24,0,0,2657.85,1524.99,2501.54,1.062,42.6,36.7,147.0,5.34,0.7,1.0,62,1.76,12,378,11.6,0.0,1,37.4,37.4,0.28,-2.0,0,0,3,69
2022-08-27,Seasonal,4,8,34,0,1,2305.07,983.31,2308.06,0.999,57.3,37.6,119.6,4.29,1.0,1.0,22,0.56,15,126,5.1,0.0,1,30.0,30.0,0.55,-2.5,0,0,3,70
2022-06-29,FMCG,3,6,26,0,0,373.55,232.43,317.74,1.176,37.8,64.7,227.9,8.17,1.0,1.0,1046,14.29,5,63,128.0,0.508,0,57.2,73.5,0.12,-1.5,2,19,-1,56
2022-06-17,Electronics,2,6,24,0,0,28664.31,16386.86,28167.24,1.018,42.8,16.3,73.8,2.47,1.0,1.0,69,3.57,21,592,27.9,0.0,1,17.3,20.1,0.32,-1.8,1,9,0,79
2021-02-01,Grocery,1,2,5,0,0,208.17,115.93,232.97,0.894,44.3,43.2,210.8,6.94,1.0,1.0,119,2.18,3,32,17.1,0.0,1,48.6,48.6,0.14,-1.2,0,0,0,75
2022-09-12,Electronics,2,9,37,0,0,43828.82,29471.82,37400.11,1.172,32.8,23.6,69.2,2.76,1.0,1.0,116,5.54,13,524,42.1,0.0,1,19.3,22.4,0.32,-1.8,1,9,0,72
2022-08-07,FMCG,3,8,31,0,1,245.24,130.34,213.75,1.147,46.9,93.5,390.4,14.04,1.0,1.0,217,1.72,2,299,15.5,0.0,1,98.3,98.3,0.12,-1.5,0,0,0,69
2023-01-26,Fashion,0,1,4,0,0,1648.55,870.46,1703.37,0.968,47.2,4.7,19.5,0.74,0.5,1.0,69,2.85,11,619,92.9,0.0,1,5.2,5.2,0.28,-2.0,0,0,0,61
2023-03-01,FMCG,3,3,9,0,0,693.78,389.73,712.44,0.974,43.8,256.3,1032.2,37.67,1.0,1.0,505,2.05,2,263,13.4,0.0,1,263.7,263.7,0.12,-1.5,0,0,0,74
2022-01-16,FMCG,3,1,2,1,1,679.95,393.05,694.39,0.979,42.2,110.5,458.1,16.41,1.0,1.25,715,7.83,2,173,43.6,0.0,1,114.9,127.0,0.12,-1.5,1,7,0,87
2022-04-28,FMCG,3,4,17,0,0,439.07,251.54,500.26,0.878,42.7,188.9,708.0,26.59,0.95,1.0,475,3.18,3,251,17.9,0.0,1,186.1,200.1,0.12,-1.5,1,5,0,78
2021-08-23,FMCG,3,8,34,0,0,610.05,315.44,537.43,1.135,48.3,34.1,134.9,4.77,1.0,1.0,38,1.08,5,256,8.0,0.0,1,33.4,33.4,0.12,-1.5,0,0,0,67
2021-06-18,FMCG,3,6,24,0,0,427.15,245.78,381.25,1.12,42.5,142.5,557.6,18.99,1.0,1.0,279,1.68,2,159,14.7,0.0,1,132.9,132.9,0.12,-1.5,0,0,0,69
2021-10-03,Fashion,0,10,39,0,1,4911.04,2261.04,4443.99,1.105,54.0,77.7,427.7,13.93,1.6,1.0,140,1.49,6,581,10.1,0.0,1,97.5,97.5,0.28,-2.0,0,0,1,68
2022-11-27,Grocery,1,11,47,0,1,465.57,322.64,468.0,0.995,30.7,93.2,360.5,11.81,1.4,1.0,358,4.2,3,48,30.3,0.0,1,82.7,87.7,0.14,-1.2,1,5,0,81
2023-07-31,Grocery,1,7,31,0,0,74.29,48.39,84.13,0.883,34.9,144.8,607.1,21.16,1.0,1.0,945,6.73,1,27,44.7,0.396,0,148.1,174.8,0.14,-1.2,1,15,0,72
2023-09-02,Grocery,1,9,35,0,1,336.46,220.45,325.95,1.032,34.5,94.8,341.2,12.07,1.0,1.0,67,1.19,3,5,5.6,0.107,0,84.5,94.6,0.14,-1.2,1,10,0,68
2021-06-05,Grocery,1,6,22,0,1,400.45,299.91,436.2,0.918,25.1,148.4,602.8,22.81,1.0,1.0,195,2.25,3,10,8.5,0.0,1,159.7,159.7,0.14,-1.2,0,0,0,75
2022-04-05,FMCG,3,4,14,0,0,81.01,50.94,84.27,0.961,37.1,266.8,1058.1,35.73,0.95,1.0,1683,7.65,3,91,47.1,0.0,1,250.1,302.6,0.12,-1.5,1,14,0,85
2021-02-07,FMCG,3,2,5,0,1,275.6,138.1,271.66,1.015,49.9,144.6,642.0,20.87,1.0,1.0,312,2.1,4,234,14.9,0.0,1,146.1,146.1,0.12,-1.5,0,0,0,74
2023-11-12,FMCG,3,11,45,0,1,796.21,425.13,683.94,1.164,46.6,188.2,746.9,28.37,1.3,0.75,291,1.22,2,262,10.3,0.0,1,198.6,198.6,0.12,-1.5,0,0,1,63
2023-08-21,Grocery,1,8,34,0,0,213.89,133.66,200.83,1.065,37.5,178.2,641.6,22.96,1.0,1.2,550,3.33,1,41,24.0,0.0,1,160.7,172.3,0.14,-1.2,1,6,0,74
2022-05-13,Seasonal,4,5,19,0,0,2441.97,1148.16,2108.93,1.158,53.0,6.6,62.1,2.13,1.0,1.0,21,1.37,7,228,9.9,0.0,1,14.9,14.9,0.55,-2.5,0,0,0,63
2021-09-22,Grocery,1,9,38,0,0,426.17,287.21,416.5,1.023,32.6,236.8,971.5,32.87,1.0,1.0,438,2.51,1,8,13.3,0.398,0,230.1,266.0,0.14,-1.2,1,13,0,64
2023-01-19,Grocery,1,1,3,1,0,438.0,271.29,398.77,1.098,38.1,301.5,1159.0,44.59,1.0,1.25,689,3.25,3,6,15.5,0.613,0,312.1,409.5,0.14,-1.2,2,26,0,55
2021-11-24,Grocery,1,11,47,0,0,63.85,35.55,58.1,1.099,44.3,171.9,744.7,26.17,1.4,1.0,728,3.69,2,17,27.8,0.388,0,183.2,196.4,0.14,-1.2,1,6,0,63
2021-06-10,FMCG,3,6,23,0,0,493.36,307.52,470.52,1.049,37.7,200.4,800.5,27.97,1.0,1.0,1093,5.32,5,261,39.1,0.0,1,195.8,225.2,0.12,-1.5,1,10,0,82
2023-04-22,Fashion,0,4,16,0,1,1547.46,803.36,1429.86,1.082,48.1,10.9,49.5,1.69,1.0,1.0,468,9.0,12,370,277.6,0.0,1,11.8,16.5,0.28,-2.0,2,20,-1,69
2022-07-17,Fashion,0,7,28,0,1,1780.23,816.9,1553.37,1.146,54.1,9.9,49.0,1.76,1.3,1.0,99,5.41,6,340,56.3,0.0,1,12.3,15.5,0.28,-2.0,1,13,0,71
2023-03-09,Seasonal,4,3,10,0,0,3829.03,2049.18,4077.21,0.939,46.5,10.7,28.9,0.96,1.0,1.0,86,5.56,21,261,89.9,0.0,1,6.7,7.5,0.55,-2.5,1,5,0,70
2022-05-24,FMCG,3,5,21,0,0,345.61,222.1,362.84,0.953,35.7,171.3,695.8,24.63,1.0,1.0,414,2.33,4,123,16.8,0.0,1,172.4,172.4,0.12,-1.5,0,0,0,75
2021-04-22,Grocery,1,4,16,0,0,144.52,81.31,140.7,1.027,43.7,133.6,509.1,18.77,0.9,1.0,1170,8.65,1,46,62.3,0.262,0,131.4,172.4,0.14,-1.2,2,26,-1,76
2022-01-18,Electronics,2,1,3,1,0,28853.39,17744.41,32773.03,0.88,38.5,5.8,17.0,0.6,0.6,1.25,6,1.98,12,457,10.0,0.0,1,4.2,4.2,0.32,-1.8,0,0,3,74
2022-06-26,Grocery,1,6,25,0,1,219.17,126.74,219.16,1.0,42.2,153.8,635.7,22.0,1.0,1.0,353,2.39,3,14,16.0,0.125,0,154.0,170.6,0.14,-1.2,1,9,0,71
2022-06-06,FMCG,3,6,23,0,0,94.41,57.4,106.5,0.886,39.2,216.8,753.9,29.3,1.0,1.0,657,3.53,4,74,22.4,0.0,1,205.1,238.9,0.12,-1.5,1,11,0,79
2023-06-04,FMCG,3,6,22,0,1,102.04,62.97,98.74,1.033,38.3,207.3,826.9,28.81,1.0,1.0,590,2.68,2,236,20.5,0.0,1,201.7,201.7,0.12,-1.5,0,0,0,76
2021-12-29,Seasonal,4,12,52,1,0,5686.46,3008.82,5375.56,1.058,47.1,34.3,114.2,4.09,3.0,1.8,157,1.74,18,155,38.4,0.0,1,28.6,28.6,0.55,-2.5,0,0,1,68
2021-10-02,Grocery,1,10,39,0,1,326.89,225.69,299.88,1.09,31.0,24.5,103.2,3.66,1.3,1.0,78,2.67,1,59,21.3,0.0,1,25.6,25.6,0.14,-1.2,0,0,0,72
2023-10-02,Electronics,2,10,40,0,0,20396.31,12106.15,20644.93,0.988,40.6,10.3,36.8,1.36,1.9,1.0,7,0.79,16,723,5.2,0.0,1,9.5,9.5,0.32,-1.8,0,0,3,70
2022-07-23,Electronics,2,7,29,0,1,28904.97,17924.47,30042.98,0.962,38.0,17.3,68.7,2.5,1.0,1.0,93,3.77,18,562,37.2,0.0,1,17.5,19.4,0.32,-1.8,1,6,0,79
2022-01-21,Fashion,0,1,3,1,0,4023.86,1942.24,4122.59,0.976,51.7,11.7,44.8,1.66,0.5,1.25,16,1.64,13,352,9.7,0.0,1,11.6,11.6,0.28,-2.0,0,0,3,73
2022-12-15,Fashion,0,12,50,0,0,4053.11,1987.46,4249.31,0.954,51.0,16.1,54.1,2.03,1.5,1.0,20,1.37,10,301,9.9,0.0,1,14.2,14.2,0.28,-2.0,0,0,3,72
2022-08-27,Seasonal,4,8,34,0,1,5668.29,2943.23,5575.89,1.017,48.1,25.2,116.3,3.59,1.0,1.0,40,1.66,10,180,11.2,0.0,1,25.1,25.1,0.55,-2.5,0,0,0,73
2021-06-02,Seasonal,4,6,22,0,0,1436.02,697.36,1633.69,0.879,51.4,25.3,105.2,3.44,0.4,1.0,25,2.92,19,148,7.3,0.0,1,24.1,24.1,0.55,-2.5,0,0,3,77
2023-09-16,FMCG,3,9,37,0,1,367.2,204.67,331.22,1.109,44.3,60.5,270.8,9.5,1.0,1.0,83,0.94,3,203,8.7,0.0,1,66.5,66.5,0.12,-1.5,0,0,2,67
2022-12-18,Fashion,0,12,50,1,1,4081.68,2105.99,4181.17,0.976,48.4,166.9,760.2,26.33,1.5,1.8,438,3.2,11,242,16.6,0.0,1,184.3,221.2,0.28,-2.0,1,10,0,78
2021-06-07,Grocery,1,6,23,0,0,483.91,335.34,530.58,0.912,30.7,82.7,306.2,10.71,1.0,1.0,70,1.15,3,14,6.5,0.0,1,75.0,75.0,0.14,-1.2,0,0,0,71
2021-04-24,Grocery,1,4,16,0,1,61.89,44.06,64.41,0.961,28.8,22.3,83.1,3.16,0.9,1.0,95,3.64,3,43,30.1,0.0,1,22.1,23.4,0.14,-1.2,1,5,0,79
2023-04-28,Seasonal,4,4,17,0,0,5973.84,2413.65,6259.9,0.954,59.6,2.8,10.8,0.4,1.0,1.0,132,10.45,8,321,330.0,0.027,0,2.8,3.8,0.55,-2.5,2,15,-1,75
2023-12-14,Grocery,1,12,50,0,0,22.47,14.56,24.52,0.916,35.2,451.9,1984.5,68.56,1.5,1.0,1521,5.4,2,10,22.2,0.55,0,479.9,600.8,0.14,-1.2,2,21,0,68
2022-11-28,Grocery,1,11,48,0,0,231.94,137.88,221.51,1.047,40.6,168.7,752.2,27.61,1.4,1.0,2762,14.17,1,36,100.0,0.64,0,193.3,249.0,0.14,-1.2,2,24,-1,63
2023-06-25,FMCG,3,6,25,0,1,580.63,338.97,567.63,1.023,41.6,221.2,822.6,28.44,1.0,1.0,489,2.64,3,136,17.2,0.0,1,199.1,199.1,0.12,-1.5,0,0,0,76
2022-06-28,Electronics,2,6,26,0,0,25330.44,14089.43,28543.48,0.887,44.4,61.5,292.9,10.1,1.0,1.0,24,0.62,12,395,2.4,0.0,1,70.7,70.7,0.32,-1.8,0,0,3,70
2023-01-04,Grocery,1,1,1,0,0,440.01,306.18,377.76,1.165,30.4,114.7,464.0,16.36,1.0,1.0,292,3.76,2,6,17.9,0.665,0,114.5,144.7,0.14,-1.2,2,22,0,50
2023-06-02,FMCG,3,6,22,0,0,636.18,347.95,708.7,0.898,45.3,41.2,161.5,5.86,1.0,1.0,95,2.84,4,351,16.2,0.0,1,41.0,41.0,0.12,-1.5,0,0,0,77
2023-02-06,Grocery,1,2,6,0,0,436.91,277.73,445.62,0.98,36.4,195.9,847.5,30.06,1.0,1.0,467,2.45,3,14,15.5,0.097,0,210.4,235.6,0.14,-1.2,1,10,0,72
2023-09-07,Grocery,1,9,36,0,0,78.58,50.64,67.57,1.163,35.6,74.8,312.9,10.99,1.0,1.0,202,2.39,1,34,18.4,0.0,1,76.9,76.9,0.14,-1.2,0,0,0,66
2022-01-18,Grocery,1,1,3,1,0,320.66,177.07,360.28,0.89,44.8,246.4,1081.5,37.84,1.0,1.25,456,1.83,2,56,12.0,0.0,1,264.9,264.9,0.14,-1.2,0,0,0,73
2021-11-18,FMCG,3,11,46,0,0,570.41,331.22,524.91,1.087,41.9,155.7,591.5,21.46,1.3,0.75,782,3.54,2,194,36.4,0.0,1,150.2,175.0,0.12,-1.5,1,11,0,75
2021-05-28,Electronics,2,5,21,0,0,43647.82,26950.76,39948.65,1.093,38.3,16.7,53.2,2.21,1.0,1.0,147,5.95,11,589,66.4,0.0,1,15.5,17.5,0.32,-1.8,1,7,0,71
2021-06-25,Fashion,0,6,25,0,0,4476.31,2403.49,4749.09,0.943,46.3,23.0,74.1,2.79,0.7,1.0,21,1.55,8,671,7.5,0.0,1,19.5,19.5,0.28,-2.0,0,0,3,73
2021-04-15,Grocery,1,4,15,0,0,199.71,131.88,191.71,1.042,34.0,126.6,540.3,18.64,0.9,1.0,376,2.17,1,47,20.2,0.0,1,130.5,130.5,0.14,-1.2,0,0,0,75
2023-06-02,Fashion,0,6,22,0,0,4599.74,2476.08,4626.03,0.994,46.2,10.6,40.9,1.36,0.7,1.0,33,2.67,6,572,24.3,0.0,1,9.5,9.5,0.28,-2.0,0,0,0,76
2023-09-29,FMCG,3,9,39,0,0,74.36,44.5,67.05,1.109,40.2,124.1,552.3,20.13,1.0,1.0,143,0.92,2,257,7.1,0.0,1,140.9,140.9,0.12,-1.5,0,0,2,67
2023-08-31,Seasonal,4,8,35,0,0,5153.6,2227.84,4492.6,1.147,56.8,14.3,63.7,2.64,1.0,1.0,142,4.22,9,344,53.7,0.0,1,18.5,20.8,0.55,-2.5,1,5,0,69
2021-11-06,Grocery,1,11,44,1,1,66.68,43.68,61.95,1.076,34.5,305.7,1273.9,46.37,1.4,2.2,2398,8.39,1,49,51.7,0.052,0,324.6,418.1,0.14,-1.2,2,24,-1,80
2021-06-12,FMCG,3,6,23,0,1,65.82,40.02,67.29,0.978,39.2,117.0,473.1,17.26,1.0,1.0,512,4.15,2,144,29.7,0.0,1,120.8,140.7,0.12,-1.5,1,11,0,80
2021-11-28,FMCG,3,11,47,0,1,798.5,425.2,823.16,0.97,46.8,266.8,1068.2,38.43,1.3,1.0,2971,10.28,2,68,77.3,0.12,0,269.0,353.7,0.12,-1.5,2,21,-1,81
2021-01-28,Seasonal,4,1,4,0,0,3628.48,1726.13,3149.49,1.152,52.4,7.0,26.1,0.9,0.3,1.0,13,2.35,15,195,14.4,0.0,1,6.3,6.3,0.55,-2.5,0,0,3,66
2022-01-18,FMCG,3,1,3,1,0,178.38,107.8,188.83,0.945,39.6,376.7,1462.5,51.13,1.0,1.25,77,0.25,2,356,1.5,0.0,1,357.9,357.9,0.12,-1.5,0,0,3,69
2021-06-27,Electronics,2,6,25,0,1,34653.85,23650.95,37689.48,0.919,31.8,13.4,51.6,1.81,1.0,1.0,24,2.95,14,728,13.2,0.0,1,12.7,12.7,0.32,-1.8,0,0,3,77
2022-04-09,FMCG,3,4,14,0,1,633.7,374.66,718.16,0.882,40.9,115.9,407.9,14.79,0.95,1.0,305,3.19,2,355,20.6,0.0,1,103.5,115.9,0.12,-1.5,1,8,0,78
2022-06-07,Grocery,1,6,23,0,0,411.17,269.92,470.87,0.873,34.4,50.6,176.4,6.96,1.0,1.0,209,5.49,1,53,30.0,0.0,1,48.7,54.5,0.14,-1.2,1,10,0,84
2022-05-23,Grocery,1,5,21,0,0,409.03,271.02,429.03,0.953,33.7,80.0,326.0,11.69,1.0,1.0,119,1.17,1,46,10.2,0.0,1,81.8,81.8,0.14,-1.2,0,0,0,71
2021-05-21,FMCG,3,5,20,0,0,637.22,376.25,587.45,1.085,41.0,201.7,720.4,25.39,1.0,1.0,1414,7.68,3,177,55.7,0.0,1,177.7,191.0,0.12,-1.5,1,5,0,78
2023-09-14,Electronics,2,9,37,0,0,9487.03,6020.68,9484.87,1.0,36.5,4.8,23.0,0.77,1.0,1.0,21,3.94,13,405,27.2,0.0,1,5.4,6.2,0.32,-1.8,1,8,0,80
2023-08-06,Electronics,2,8,31,0,1,12121.96,8206.38,13123.93,0.924,32.3,22.5,89.7,3.01,1.0,1.0,142,3.58,12,655,47.1,0.0,1,21.1,26.0,0.32,-1.8,1,13,0,73
2023-11-30,Fashion,0,11,48,0,0,691.92,331.27,759.07,0.912,52.1,35.6,124.7,4.33,1.8,1.0,168,5.02,12,363,38.8,0.0,1,30.3,38.2,0.28,-2.0,1,13,0,82
2023-07-12,Electronics,2,7,28,0,0,39708.21,24000.66,36562.71,1.086,39.6,26.8,97.9,3.27,1.0,1.0,124,4.44,17,402,37.9,0.0,1,22.9,26.2,0.32,-1.8,1,8,0,76
2021-03-25,Fashion,0,3,12,1,0,2390.75,1360.28,2728.98,0.876,43.1,136.4,590.6,20.49,1.0,1.35,442,4.6,9,324,21.6,0.0,1,143.4,166.3,0.28,-2.0,1,8,0,82
2023-11-06,Grocery,1,11,45,1,0,44.23,24.75,48.98,0.903,44.0,357.1,1357.4,51.9,1.4,2.2,1412,2.97,2,45,27.2,0.0,1,363.3,363.3,0.14,-1.2,0,0,0,77
2023-03-29,Grocery,1,3,13,1,0,295.54,211.4,328.44,0.9,28.5,158.0,756.6,26.99,1.1,1.35,548,3.46,3,60,20.3,0.0,1,188.9,200.2,0.14,-1.2,1,5,0,78
2021-01-15,FMCG,3,1,2,1,0,613.6,322.73,525.17,1.168,47.4,163.7,708.1,25.53,1.0,1.25,180,0.86,2,307,7.1,0.0,1,178.7,178.7,0.12,-1.5,0,0,2,62
2023-07-29,Grocery,1,7,30,0,1,192.43,124.58,197.79,0.973,35.3,155.2,612.7,22.73,1.0,1.0,1076,6.97,3,30,47.3,0.366,0,159.1,176.3,0.14,-1.2,1,9,0,72
2021-11-19,Seasonal,4,11,46,0,0,1465.77,617.15,1534.6,0.955,57.9,82.2,226.7,8.64,2.5,0.75,145,1.68,18,325,16.8,0.0,1,60.5,60.5,0.55,-2.5,0,0,3,73
2023-07-25,Grocery,1,7,30,0,0,301.43,198.18,330.2,0.913,34.3,355.3,1465.3,54.81,1.0,1.0,1195,6.47,3,5,21.8,0.771,0,383.7,517.2,0.14,-1.2,2,29,0,64
2023-12-22,FMCG,3,12,51,1,0,791.21,420.81,698.96,1.132,46.8,130.8,547.7,20.01,1.4,1.8,658,3.85,4,136,32.9,0.0,1,140.1,161.1,0.12,-1.5,1,10,0,76
2022-05-19,Fashion,0,5,20,0,0,913.47,509.78,837.29,1.091,44.2,91.8,363.2,11.7,1.0,1.0,257,3.29,14,247,22.0,0.0,1,81.9,95.0,0.28,-2.0,1,8,0,74
2023-12-09,Seasonal,4,12,49,0,1,1164.29,621.08,1223.15,0.952,46.7,195.5,573.3,16.81,3.0,1.0,330,3.09,12,247,19.6,0.0,1,117.7,135.4,0.55,-2.5,1,6,0,77
2022-04-08,Grocery,1,4,14,0,0,464.5,276.33,489.62,0.949,40.5,32.8,110.8,4.13,0.9,1.0,110,3.9,1,58,26.6,0.0,1,28.9,33.1,0.14,-1.2,1,12,0,80
2022-06-19,Grocery,1,6,24,0,1,314.03,175.29,291.44,1.078,44.2,173.9,632.1,22.61,1.0,1.0,377,2.04,2,37,16.7,0.0,1,158.3,158.3,0.14,-1.2,0,0,0,70
2022-11-18,Grocery,1,11,46,0,0,436.02,248.09,438.55,0.994,43.1,93.8,376.2,14.34,1.4,0.75,143,1.8,3,10,10.0,0.0,1,100.4,100.4,0.14,-1.2,0,0,1,73
2023-01-05,Grocery,1,1,1,0,0,31.02,17.52,29.42,1.054,43.5,73.5,287.7,10.31,1.0,1.0,95,1.49,2,20,9.2,0.0,1,72.2,72.2,0.14,-1.2,0,0,0,68
2021-12-16,FMCG,3,12,50,0,0,669.06,417.64,696.82,0.96,37.6,260.7,985.4,35.0,1.4,1.0,382,1.86,3,165,10.9,0.0,1,245.0,245.0,0.12,-1.5,0,0,1,74
2022-06-17,Fashion,0,6,24,0,0,438.57,257.01,466.99,0.939,41.4,33.2,145.8,5.26,0.7,1.0,66,1.92,9,222,12.6,0.0,1,36.8,36.8,0.28,-2.0,0,0,0,74
2021-12-25,Electronics,2,12,51,1,1,21308.01,14012.0,21185.86,1.006,34.2,89.3,321.9,10.87,1.8,1.8,127,1.38,15,649,11.7,0.0,1,76.1,76.1,0.32,-1.8,0,0,3,72
2023-11-03,Grocery,1,11,44,1,0,27.67,17.18,23.99,1.153,37.9,405.2,1601.7,56.23,1.4,2.2,195,0.4,2,53,3.5,0.0,1,393.6,393.6,0.14,-1.2,0,0,2,60
2022-11-10,Grocery,1,11,45,0,0,417.33,237.88,423.37,0.986,43.0,115.0,445.2,15.67,1.4,0.75,108,1.57,1,3,6.9,0.565,0,109.7,134.7,0.14,-1.2,2,19,1,56
2021-07-31,Electronics,2,7,30,0,1,31537.42,18095.03,35824.29,0.88,42.6,41.8,136.7,5.4,1.0,1.0,61,1.81,17,414,11.3,0.0,1,37.8,37.8,0.32,-1.8,0,0,3,73
2021-01-03,Electronics,2,1,53,0,1,6149.64,3822.96,6370.05,0.965,37.8,21.3,115.9,3.46,0.6,1.0,31,2.05,18,705,9.0,0.0,1,24.2,24.2,0.32,-1.8,0,0,3,74
2023-07-17,FMCG,3,7,29,0,0,769.67,416.46,835.12,0.922,45.9,233.0,910.0,33.54,1.0,1.0,3977,20.0,4,334,118.6,0.0,1,234.8,322.9,0.12,-1.5,2,25,-1,81
2022-05-14,Seasonal,4,5,19,0,1,4656.05,2078.54,4191.65,1.111,55.4,16.8,52.2,2.16,1.0,1.0,100,6.54,8,263,46.4,0.0,1,15.1,20.4,0.55,-2.5,1,14,0,78
2023-06-07,FMCG,3,6,23,0,0,105.85,63.19,113.72,0.931,40.3,66.7,299.7,10.41,1.0,1.0,215,2.73,4,263,20.6,0.0,1,72.9,72.9,0.12,-1.5,0,0,0,76
2021-01-23,FMCG,3,1,3,0,1,666.15,431.35,707.85,0.941,35.2,215.6,842.0,31.16,1.0,1.0,340,1.56,5,128,10.9,0.0,1,218.1,218.1,0.12,-1.5,0,0,0,73
2022-11-25,Electronics,2,11,47,0,0,12114.68,7267.74,12216.15,0.992,40.0,54.1,210.1,8.14,2.2,1.0,61,1.08,14,620,7.5,0.0,1,57.0,57.0,0.32,-1.8,0,0,3,71
2023-10-13,Grocery,1,10,41,1,0,237.46,145.16,228.82,1.038,38.9,172.4,690.5,25.53,1.3,1.3,1003,6.12,2,24,39.3,0.389,0,178.7,195.9,0.14,-1.2,1,8,0,73
2023-11-14,Electronics,2,11,46,0,0,18745.71,10550.21,20805.84,0.901,43.7,84.6,290.1,11.61,2.2,0.75,466,7.43,18,425,40.1,0.0,1,81.3,98.9,0.32,-1.8,1,12,0,88
2023-06-10,Fashion,0,6,23,0,1,4026.96,1893.9,4048.13,0.995,53.0,72.0,233.4,9.06,0.7,1.0,88,1.88,13,410,9.7,0.0,1,63.4,63.4,0.28,-2.0,0,0,3,74
2023-01-25,Grocery,1,1,4,0,0,191.73,127.68,164.98,1.162,33.4,91.1,353.5,12.24,1.0,1.0,157,1.75,1,11,12.8,0.141,0,85.7,95.0,0.14,-1.2,1,9,0,60
2023-08-24,Fashion,0,8,34,0,0,711.81,396.97,747.85,0.952,44.2,77.4,336.4,10.66,1.0,1.0,665,9.11,13,261,62.4,0.0,1,74.6,101.5,0.28,-2.0,2,18,-1,85
2021-01-24,Fashion,0,1,3,0,1,4530.74,2385.22,3934.67,1.151,47.4,12.1,40.8,1.54,0.5,1.0,57,3.43,6,617,36.9,0.0,1,10.8,12.3,0.28,-2.0,1,7,0,69
2021-08-22,Seasonal,4,8,33,0,1,5758.01,2556.14,6043.48,0.953,55.6,84.5,211.0,8.07,1.0,1.2,90,2.19,16,356,11.2,0.0,1,56.5,56.5,0.55,-2.5,0,0,3,75
2023-09-11,FMCG,3,9,37,0,0,236.62,132.02,214.96,1.101,44.2,68.3,282.5,9.97,1.0,1.0,74,0.84,4,205,7.4,0.0,1,69.8,69.8,0.12,-1.5,0,0,2,67
